     7.000     0.033     0.841     0.449     0.221     0.659     0.128
     7.000     0.001     0.875     0.387     0.508     0.647     0.116
     7.000     1.041     0.732     0.392     0.001     0.769     0.058
     7.000     0.581     0.803     0.382     0.001     0.728     0.097
     7.000     0.001     0.876     0.380     0.530     0.679     0.089
     7.000     0.001     0.866     0.414     0.739     0.558     0.151
     7.000     0.385     0.765     0.460     0.001     0.776     0.067
     7.000     0.496     0.893     0.262     0.001     0.753     0.081
     7.000     0.299     0.867     0.355     0.273     0.702     0.088
     7.000     0.201     0.827     0.421     0.580     0.701     0.059
     7.000     0.949     0.698     0.456     0.171     0.658     0.135
     7.000     0.001     0.874     0.390     0.246     0.660     0.136
     7.000     1.125     0.760     0.326     0.001     0.758     0.070
     7.000     0.405     0.804     0.416     0.924     0.665     0.057
     7.000     0.790     0.761     0.393     0.001     0.731     0.094
     7.000     0.371     0.790     0.434     0.515     0.641     0.115
     7.000     0.825     0.727     0.441     0.001     0.670     0.141
     7.000     0.001     0.918     0.331     0.509     0.614     0.136
     7.000     0.627     0.758     0.425     0.104     0.685     0.124
     7.000     0.754     0.755     0.435     0.587     0.686     0.062
     7.000     0.064     0.825     0.424     0.670     0.699     0.066
     7.000     0.919     0.818     0.304     0.001     0.662     0.147
     7.000     0.195     0.826     0.426     0.576     0.654     0.097
     7.000     0.757     0.784     0.383     0.001     0.718     0.100
     7.000     0.624     0.774     0.419     0.529     0.686     0.073
     7.000     0.312     0.825     0.400     0.625     0.695     0.067
     7.000     0.068     0.892     0.354     0.949     0.642     0.067
     7.000     0.543     0.855     0.318     0.519     0.711     0.060
     7.000     0.315     0.839     0.386     0.001     0.746     0.084
     7.000     1.005     0.735     0.372     0.001     0.731     0.100
     7.000     0.645     0.764     0.399     0.091     0.746     0.082
     7.000     0.260     0.820     0.412     0.539     0.599     0.150
     7.000     0.561     0.771     0.431     0.001     0.721     0.098
     7.000     0.001     0.863     0.416     0.351     0.642     0.134
     7.000     0.001     0.848     0.416     0.712     0.669     0.084
     7.000     0.684     0.796     0.364     0.084     0.772     0.054
     7.000     0.749     0.739     0.434     0.052     0.704     0.110
     7.000     0.708     0.747     0.425     0.001     0.691     0.126
     7.000     0.133     0.812     0.460     0.196     0.680     0.118
     7.000     0.412     0.812     0.447     0.001     0.612     0.164
     7.000     0.862     0.757     0.388     0.123     0.723     0.089
     7.000     0.560     0.805     0.390     0.280     0.709     0.081
     7.000     0.796     0.746     0.425     0.256     0.738     0.061
     7.000     0.001     0.804     0.511     0.001     0.636     0.159
     7.000     0.602     0.838     0.344     0.001     0.710     0.098
     7.000     0.390     0.805     0.386     0.252     0.771     0.058
     7.000     0.530     0.805     0.385     0.563     0.679     0.080
     7.000     0.270     0.810     0.426     0.062     0.716     0.098
     7.000     1.094     0.749     0.388     0.001     0.699     0.106
     7.000     0.121     0.871     0.380     0.305     0.643     0.130
     7.000     0.001     0.893     0.368     0.293     0.707     0.084
     7.000     0.448     0.785     0.436     0.045     0.704     0.110
     7.000     0.438     0.754     0.489     0.338     0.643     0.125
     7.000     0.953     0.756     0.383     0.260     0.676     0.110
     7.000     0.039     0.853     0.416     0.344     0.667     0.111
     7.000     0.001     0.838     0.435     0.361     0.679     0.098
     7.000     0.660     0.798     0.378     0.786     0.710     0.030
     7.000     0.001     0.826     0.460     0.593     0.742     0.036
     7.000     0.225     0.846     0.404     0.515     0.657     0.095
     7.000     0.546     0.806     0.405     0.001     0.715     0.102
     7.000     0.864     0.752     0.408     0.037     0.678     0.125
     7.000     0.364     0.824     0.393     0.356     0.686     0.100
     7.000     0.865     0.743     0.388     0.137     0.689     0.119
     7.000     0.278     0.845     0.388     0.308     0.677     0.107
     7.000     0.528     0.808     0.369     0.001     0.755     0.083
     7.000     0.520     0.780     0.416     0.661     0.724     0.035
     7.000     0.847     0.793     0.340     0.195     0.786     0.037
     7.000     0.842     0.727     0.440     0.218     0.725     0.076
     7.000     0.224     0.795     0.445     0.026     0.707     0.117
     7.000     0.503     0.809     0.391     0.001     0.779     0.055
     7.000     0.376     0.809     0.431     0.001     0.683     0.124
     7.000     0.530     0.784     0.409     0.231     0.737     0.064
     7.000     0.451     0.808     0.392     0.001     0.692     0.127
     7.000     1.141     0.709     0.396     0.272     0.796     0.018
     7.000     0.479     0.791     0.407     0.459     0.703     0.076
     7.000     0.001     0.866     0.403     0.401     0.716     0.070
     7.000     1.194     0.716     0.397     0.376     0.778     0.009
     7.000     0.670     0.738     0.441     0.527     0.713     0.054
     7.000     0.196     0.854     0.391     0.509     0.685     0.078
     7.000     0.237     0.828     0.421     0.330     0.667     0.104
     7.000     0.400     0.797     0.414     0.365     0.710     0.078
     7.000     0.604     0.806     0.378     0.095     0.722     0.089
     7.000     0.496     0.821     0.389     0.122     0.645     0.142
     7.000     0.001     0.886     0.359     0.455     0.676     0.103
     7.000     0.071     0.860     0.412     0.001     0.660     0.140
     7.000     0.402     0.833     0.371     1.021     0.698     0.022
     7.000     0.794     0.742     0.440     0.001     0.757     0.069
     7.000     0.145     0.845     0.406     0.487     0.610     0.141
     7.000     0.221     0.840     0.397     0.001     0.713     0.113
     7.000     0.434     0.822     0.389     0.002     0.740     0.091
     7.000     0.379     0.801     0.425     0.349     0.631     0.142
     7.000     0.001     0.807     0.476     0.653     0.684     0.080
     7.000     0.326     0.857     0.345     0.239     0.709     0.091
     7.000     0.589     0.737     0.464     0.415     0.711     0.069
     7.000     0.248     0.790     0.459     0.690     0.679     0.071
     7.000     0.254     0.882     0.337     0.001     0.759     0.066
     7.000     0.479     0.816     0.383     0.486     0.673     0.092
     7.000     0.792     0.801     0.325     0.036     0.701     0.120
     7.000     0.844     0.736     0.437     0.001     0.751     0.074
     7.000     0.001     0.929     0.319     0.426     0.670     0.100
     7.000     0.631     0.775     0.409     0.444     0.663     0.107
     7.000     0.683     0.741     0.454     0.001     0.706     0.115
     7.000     0.330     0.775     0.479     0.001     0.758     0.064
     7.000     0.038     0.842     0.440     0.287     0.704     0.088
     7.000     0.436     0.799     0.420     0.001     0.697     0.125
     7.000     0.582     0.813     0.378     0.324     0.696     0.086
     7.000     0.001     0.873     0.392     0.226     0.673     0.116
     7.000     0.001     0.863     0.398     0.597     0.690     0.076
     7.000     0.133     0.856     0.392     0.124     0.686     0.118
     7.000     0.720     0.765     0.390     0.005     0.730     0.104
     7.000     0.001     0.844     0.443     0.288     0.728     0.061
     7.000     0.287     0.823     0.426     0.549     0.638     0.106
     7.000     0.409     0.748     0.499     0.758     0.735     0.016
     7.000     0.314     0.861     0.354     0.126     0.663     0.133
     7.000     0.627     0.837     0.330     0.001     0.764     0.064
     7.000     0.269     0.780     0.492     0.001     0.644     0.152
     7.000     0.313     0.783     0.452     0.001     0.680     0.139
     7.000     0.543     0.814     0.371     0.001     0.695     0.124
     7.000     0.512     0.776     0.437     0.001     0.745     0.078
     7.000     1.083     0.751     0.342     0.127     0.700     0.114
     7.000     0.617     0.748     0.459     0.001     0.707     0.111
     7.000     0.001     0.899     0.354     0.250     0.739     0.067
     7.000     0.204     0.882     0.350     0.588     0.654     0.098
     7.000     0.305     0.812     0.421     0.700     0.664     0.078
     7.000     0.884     0.781     0.359     0.001     0.733     0.091
     7.000     0.230     0.866     0.338     0.001     0.725     0.110
     7.000     1.106     0.765     0.329     0.001     0.742     0.089
     7.000     0.383     0.864     0.366     0.162     0.674     0.112
     7.000     0.467     0.816     0.389     0.421     0.700     0.071
     7.000     0.040     0.870     0.407     0.565     0.681     0.075
     7.000     0.742     0.754     0.412     0.001     0.764     0.076
     7.000     1.324     0.661     0.437     0.001     0.764     0.066
     7.000     0.965     0.771     0.354     0.199     0.710     0.092
     7.000     0.562     0.781     0.422     0.001     0.687     0.133
     7.000     0.615     0.807     0.367     0.197     0.674     0.119
     7.000     0.492     0.774     0.429     0.176     0.685     0.120
     7.000     0.001     0.896     0.348     0.980     0.661     0.058
     7.000     0.577     0.818     0.377     0.001     0.712     0.103
     7.000     0.717     0.734     0.468     0.001     0.603     0.184
     7.000     0.040     0.852     0.413     0.564     0.661     0.095
     7.000     0.001     0.791     0.495     0.001     0.660     0.154
     7.000     0.722     0.795     0.363     0.389     0.721     0.069
     7.000     0.507     0.776     0.413     0.272     0.722     0.087
     7.000     0.629     0.768     0.406     0.001     0.686     0.132
     7.000     0.477     0.821     0.384     0.861     0.691     0.036
     7.000     0.004     0.853     0.426     0.685     0.630     0.107
     7.000     0.342     0.834     0.389     0.001     0.698     0.122
     7.000     0.750     0.763     0.399     0.001     0.746     0.086
     7.000     0.121     0.804     0.469     0.337     0.664     0.113
     7.000     0.349     0.831     0.402     0.091     0.672     0.125
     7.000     0.001     0.853     0.413     0.750     0.688     0.059
