     7.000     0.502     0.718     0.178     0.040     0.456     0.487
     7.000     0.465     0.710     0.198     0.594     0.378     0.487
     7.000     0.498     0.766     0.117     0.626     0.431     0.448
     8.000     0.635     0.656     0.225     1.372     0.363     0.438
     7.000     0.608     0.625     0.269     0.467     0.358     0.514
     7.000     0.542     0.698     0.195     0.353     0.394     0.500
     7.000     0.465     0.701     0.204     0.831     0.526     0.344
     7.000     0.407     0.699     0.218     0.601     0.371     0.496
     7.000     0.531     0.694     0.202     0.001     0.448     0.491
     7.000     0.522     0.693     0.198     0.339     0.402     0.491
     7.000     0.425     0.722     0.186     0.122     0.472     0.464
     8.000     0.319     0.743     0.189     0.001     0.273     0.633
     7.000     0.346     0.730     0.195     0.875     0.335     0.484
     7.000     0.461     0.729     0.173     0.001     0.315     0.586
     7.000     0.520     0.671     0.228     0.603     0.476     0.407
     7.000     0.496     0.714     0.185     0.094     0.364     0.551
     7.000     0.506     0.708     0.178     0.805     0.349     0.500
     7.000     0.458     0.664     0.245     0.706     0.384     0.475
     7.000     0.450     0.689     0.226     0.001     0.339     0.580
     7.000     0.529     0.717     0.168     1.051     0.325     0.477
     6.000     0.543     0.705     0.181     0.001     0.466     0.476
     7.000     0.641     0.694     0.170     0.665     0.446     0.435
     7.000     0.392     0.707     0.214     0.422     0.412     0.470
     8.000     0.785     0.619     0.241     1.333     0.372     0.439
     7.000     0.470     0.676     0.239     0.129     0.458     0.467
     7.000     0.579     0.677     0.214     0.074     0.395     0.531
     7.000     0.649     0.686     0.178     0.718     0.349     0.504
     7.000     0.452     0.701     0.207     0.001     0.460     0.477
     7.000     0.717     0.661     0.197     1.167     0.460     0.363
     7.000     0.358     0.716     0.219     0.322     0.296     0.572
     7.000     0.548     0.694     0.191     1.038     0.368     0.453
     7.000     0.568     0.668     0.224     0.001     0.443     0.492
     7.000     0.616     0.675     0.213     0.351     0.366     0.527
     7.000     0.795     0.667     0.164     1.080     0.319     0.492
     7.000     0.440     0.701     0.208     0.499     0.428     0.457
     7.000     0.381     0.717     0.207     0.465     0.304     0.546
     7.000     0.528     0.698     0.199     0.001     0.375     0.549
     7.000     0.391     0.762     0.156     0.001     0.403     0.512
     7.000     0.387     0.703     0.224     0.348     0.316     0.558
     7.000     0.595     0.689     0.191     0.439     0.369     0.509
     7.000     0.537     0.678     0.217     0.210     0.461     0.458
     7.000     0.581     0.717     0.158     0.109     0.408     0.505
     7.000     0.694     0.669     0.199     0.929     0.412     0.432
     6.000     0.327     0.691     0.256     0.303     0.429     0.483
     7.000     0.449     0.702     0.207     0.260     0.403     0.499
     7.000     0.546     0.726     0.155     0.875     0.482     0.376
     7.000     0.612     0.720     0.154     0.070     0.536     0.411
     7.000     0.662     0.668     0.190     0.097     0.392     0.528
     7.000     0.643     0.688     0.171     1.176     0.385     0.431
     7.000     0.595     0.713     0.166     0.671     0.400     0.465
     7.000     0.683     0.690     0.166     0.327     0.368     0.507
     7.000     0.447     0.756     0.146     0.106     0.371     0.545
     7.000     0.487     0.712     0.188     0.001     0.450     0.479
     7.000     0.513     0.722     0.177     0.245     0.353     0.538
     7.000     0.437     0.685     0.233     0.535     0.429     0.450
     7.000     0.466     0.723     0.182     0.229     0.338     0.559
     7.000     0.542     0.672     0.224     0.604     0.517     0.377
     7.000     0.775     0.694     0.147     0.643     0.433     0.438
     7.000     0.715     0.646     0.209     0.001     0.366     0.566
     7.000     0.492     0.725     0.173     0.142     0.411     0.503
     7.000     0.564     0.680     0.198     0.697     0.364     0.507
     7.000     0.606     0.681     0.200     0.483     0.291     0.565
     7.000     0.463     0.722     0.180     0.358     0.391     0.496
     7.000     0.423     0.726     0.189     0.131     0.419     0.503
     7.000     0.859     0.642     0.184     0.790     0.419     0.441
     7.000     0.541     0.697     0.197     0.128     0.412     0.515
     8.000     0.393     0.708     0.212     1.291     0.339     0.474
     7.000     0.461     0.730     0.183     0.456     0.434     0.457
     7.000     0.408     0.678     0.249     0.615     0.341     0.518
     7.000     0.630     0.660     0.230     0.183     0.471     0.460
     7.000     0.581     0.694     0.187     0.282     0.332     0.556
     7.000     0.650     0.691     0.175     0.722     0.431     0.438
     7.000     0.375     0.742     0.178     1.184     0.362     0.423
     7.000     0.440     0.661     0.257     0.352     0.443     0.465
     7.000     0.443     0.673     0.239     1.028     0.338     0.486
     7.000     0.364     0.696     0.233     0.001     0.502     0.442
     7.000     0.517     0.680     0.228     1.281     0.337     0.448
     7.000     0.576     0.730     0.148     0.001     0.458     0.481
     7.000     0.670     0.705     0.171     0.403     0.441     0.465
     7.000     0.437     0.761     0.150     0.001     0.370     0.540
     6.000     0.538     0.710     0.176     0.738     0.431     0.442
     7.000     0.442     0.698     0.221     0.001     0.395     0.532
     7.000     0.626     0.678     0.203     0.971     0.415     0.418
     7.000     0.578     0.714     0.161     0.140     0.415     0.510
     6.000     0.631     0.679     0.189     0.001     0.486     0.465
     7.000     0.420     0.698     0.219     1.001     0.326     0.487
     7.000     0.684     0.642     0.232     0.528     0.434     0.454
     7.000     0.380     0.698     0.233     0.003     0.404     0.517
     7.000     0.486     0.738     0.148     0.797     0.440     0.422
     7.000     0.653     0.691     0.169     1.070     0.280     0.536
     7.000     0.471     0.701     0.204     0.001     0.387     0.542
     7.000     0.583     0.695     0.185     0.694     0.468     0.404
     7.000     0.599     0.685     0.196     0.001     0.450     0.495
     7.000     0.369     0.758     0.158     0.865     0.383     0.457
     6.000     0.560     0.682     0.207     0.594     0.386     0.490
     7.000     0.462     0.726     0.181     0.223     0.404     0.501
     7.000     0.499     0.651     0.270     0.001     0.360     0.562
     7.000     0.712     0.670     0.191     0.004     0.348     0.573
     7.000     0.458     0.682     0.228     1.334     0.440     0.365
     7.000     0.556     0.698     0.197     0.182     0.349     0.552
     7.000     0.274     0.718     0.242     0.001     0.479     0.461
     7.000     0.828     0.671     0.158     0.248     0.420     0.502
     7.000     0.611     0.702     0.171     0.286     0.398     0.512
     7.000     0.641     0.666     0.205     0.924     0.412     0.440
     7.000     0.389     0.709     0.216     0.753     0.382     0.471
     7.000     0.561     0.698     0.182     0.483     0.450     0.446
     7.000     0.727     0.709     0.145     0.862     0.429     0.412
     7.000     0.595     0.633     0.263     0.001     0.393     0.539
     7.000     0.368     0.697     0.224     0.666     0.364     0.496
     7.000     0.537     0.706     0.181     1.848     0.429     0.312
     7.000     0.538     0.682     0.224     0.194     0.408     0.491
     7.000     0.433     0.728     0.176     0.426     0.417     0.468
     7.000     0.594     0.695     0.185     0.956     0.375     0.462
     7.000     0.454     0.709     0.201     0.269     0.401     0.514
     7.000     0.562     0.700     0.184     1.302     0.376     0.422
     6.000     0.364     0.702     0.233     0.001     0.484     0.464
     7.000     0.483     0.681     0.214     1.128     0.308     0.505
     7.000     0.750     0.603     0.273     0.346     0.324     0.560
     7.000     0.719     0.663     0.190     0.417     0.327     0.553
     7.000     0.420     0.749     0.159     0.731     0.356     0.487
     7.000     0.656     0.723     0.141     0.223     0.374     0.528
     7.000     0.491     0.671     0.229     0.868     0.349     0.493
     7.000     0.597     0.685     0.191     0.691     0.422     0.438
     7.000     0.444     0.712     0.204     0.069     0.391     0.521
     7.000     0.688     0.690     0.166     0.300     0.428     0.477
     7.000     0.346     0.707     0.232     0.001     0.440     0.498
     7.000     0.624     0.723     0.146     0.001     0.466     0.475
     7.000     0.506     0.692     0.201     0.444     0.417     0.476
     7.000     0.547     0.710     0.186     0.001     0.372     0.557
     7.000     0.395     0.694     0.233     0.302     0.322     0.554
     7.000     0.340     0.700     0.239     0.221     0.379     0.519
     7.000     0.384     0.738     0.183     0.001     0.387     0.527
     7.000     0.421     0.696     0.224     0.074     0.411     0.510
     7.000     0.490     0.669     0.238     1.329     0.305     0.473
     7.000     0.589     0.660     0.220     1.041     0.385     0.451
     7.000     0.583     0.687     0.197     0.001     0.418     0.500
     7.000     0.620     0.690     0.179     0.589     0.287     0.556
     7.000     0.342     0.710     0.229     0.001     0.424     0.510
     7.000     0.596     0.720     0.153     0.001     0.380     0.529
     7.000     0.462     0.680     0.219     0.195     0.418     0.509
     6.000     0.521     0.688     0.210     0.080     0.419     0.501
     7.000     0.361     0.716     0.219     0.110     0.350     0.557
     7.000     0.718     0.666     0.190     0.682     0.341     0.512
     7.000     0.508     0.715     0.182     0.080     0.392     0.528
     8.000     0.511     0.674     0.241     0.001     0.344     0.552
     7.000     0.521     0.678     0.222     0.781     0.414     0.435
     7.000     0.491     0.662     0.251     0.121     0.388     0.528
     7.000     0.618     0.733     0.143     0.011     0.390     0.532
     7.000     0.522     0.698     0.195     0.848     0.379     0.461
     7.000     0.466     0.697     0.214     0.001     0.406     0.514
     8.000     0.662     0.654     0.226     0.642     0.340     0.511
     7.000     0.452     0.695     0.209     0.525     0.318     0.550
     7.000     0.486     0.699     0.200     0.215     0.437     0.480
     7.000     0.596     0.674     0.209     0.576     0.458     0.435
     7.000     0.662     0.668     0.204     0.423     0.367     0.511
     6.000     0.354     0.717     0.220     0.060     0.441     0.485
     7.000     0.457     0.701     0.206     0.334     0.354     0.537
     7.000     0.555     0.693     0.194     0.204     0.415     0.488
     7.000     0.715     0.686     0.160     0.607     0.398     0.483
     8.000     0.465     0.711     0.196     0.478     0.392     0.471
     7.000     0.413     0.716     0.195     0.496     0.412     0.466
     7.000     0.686     0.672     0.185     0.210     0.374     0.543
     7.000     0.715     0.694     0.169     0.066     0.326     0.587
     7.000     0.522     0.704     0.193     0.422     0.441     0.454
     7.000     0.539     0.684     0.220     0.118     0.408     0.504
     7.000     0.573     0.712     0.172     0.213     0.432     0.486
     7.000     0.516     0.682     0.228     0.280     0.452     0.458
     7.000     0.463     0.722     0.192     0.456     0.396     0.479
     7.000     0.494     0.745     0.149     0.026     0.387     0.536
     7.000     0.691     0.705     0.159     0.699     0.446     0.435
     7.000     0.657     0.683     0.188     0.300     0.403     0.501
     7.000     0.386     0.699     0.223     0.001     0.394     0.531
     7.000     0.517     0.697     0.206     0.419     0.409     0.486
     7.000     0.426     0.700     0.217     0.547     0.337     0.526
     7.000     0.587     0.680     0.207     0.184     0.414     0.507
     7.000     0.674     0.688     0.179     0.546     0.428     0.460
     6.000     0.422     0.773     0.124     0.352     0.446     0.465
     7.000     0.476     0.691     0.217     0.546     0.435     0.439
     7.000     0.522     0.712     0.180     0.409     0.423     0.468
     7.000     0.598     0.705     0.184     0.001     0.437     0.500
     7.000     0.844     0.668     0.165     0.159     0.393     0.531
     7.000     0.631     0.695     0.174     0.238     0.437     0.484
     7.000     0.474     0.690     0.220     0.219     0.436     0.481
     7.000     0.424     0.711     0.203     0.122     0.443     0.487
     7.000     0.438     0.743     0.165     0.417     0.463     0.437
     7.000     0.307     0.714     0.232     0.001     0.378     0.536
     5.000     0.432     0.775     0.098     0.228     0.528     0.409
     8.000     0.588     0.707     0.180     0.141     0.300     0.582
     7.000     0.519     0.717     0.181     0.322     0.417     0.488
     7.000     0.380     0.746     0.178     0.001     0.327     0.569
     7.000     0.559     0.646     0.246     0.343     0.421     0.493
     7.000     0.339     0.707     0.232     0.001     0.485     0.456
     7.000     0.526     0.702     0.184     0.585     0.419     0.453
     7.000     0.559     0.705     0.186     0.614     0.393     0.467
     7.000     0.512     0.675     0.216     0.204     0.515     0.421
     7.000     0.592     0.669     0.222     0.001     0.402     0.524
     7.000     0.484     0.698     0.210     0.227     0.396     0.501
     7.000     0.568     0.722     0.148     0.001     0.455     0.485
     7.000     0.360     0.752     0.176     0.001     0.429     0.506
     7.000     0.504     0.724     0.180     0.119     0.495     0.442
     7.000     0.740     0.643     0.220     0.578     0.401     0.476
     7.000     0.326     0.728     0.205     0.001     0.401     0.505
     7.000     0.631     0.694     0.177     0.665     0.407     0.455
     9.000     0.569     0.632     0.276     0.820     0.360     0.496
     7.000     0.570     0.709     0.174     0.993     0.311     0.493
     7.000     0.696     0.677     0.172     0.203     0.389     0.520
     7.000     0.326     0.728     0.200     0.150     0.381     0.538
     7.000     0.568     0.702     0.171     0.001     0.334     0.585
     7.000     0.444     0.736     0.174     0.179     0.387     0.517
     7.000     0.604     0.694     0.186     0.163     0.456     0.466
     7.000     0.449     0.681     0.233     0.050     0.428     0.493
     7.000     0.508     0.720     0.174     0.251     0.414     0.488
     7.000     0.418     0.721     0.198     0.001     0.462     0.478
     7.000     0.596     0.654     0.233     0.579     0.410     0.472
     7.000     0.419     0.719     0.199     0.852     0.398     0.435
     7.000     0.411     0.715     0.201     0.001     0.449     0.495
     7.000     0.533     0.732     0.155     1.144     0.387     0.412
     7.000     0.408     0.770     0.144     0.179     0.436     0.475
     7.000     0.615     0.678     0.200     1.030     0.415     0.419
     7.000     0.775     0.638     0.207     0.870     0.411     0.451
